promo_code,branch,customer_id,product_id,invoice_id,product_name,qty,unit_price,transaction_datetime,cost_price
YEAR_END15,IP,C2617,BEV001,INV125255,Coca Cola 1.5L,3.0,4.5,2025-01-22 16:43:00,3.8
YEAR_END15,IP,C1972,FRS001,INV125481,Apple Fuji 1kg,1.0,8.5,2025-07-14 18:43:00,7.0
YEAR_END15,PJ,C1384,FRS002,INV125949,Banana 1kg,1.0,5.5,2025-04-18 12:51:00,4.8
YEAR_END15,JB,C2115,SNK002,INV125971,Chocolate Cookies 200g,2.0,8.2,2025-10-16 13:54:00,4.6
NONE,CH,C2387,FRS002,INV126270,Banana 1kg,1.0,5.5,2025-06-06 14:35:00,4.8
NONE,KL,C1660,FRS001,INV126549,Apple Fuji 1kg,2.0,8.5,2025-06-26 19:19:00,7.0
NONE,SB,C2329,SNK002,INV126899,Chocolate Cookies 200g,2.0,8.2,2025-08-09 14:34:00,4.6
YEAR_END15,PJ,C2569,SNK001,INV127292,Potato Chips BBQ,1.0,6.9,2025-07-29 21:33:00,3.0
NONE,PJ,C1444,HOM002,INV128037,Dishwashing Liquid 900ml,1.0,9.5,2025-01-28 15:13:00,6.1
NONE,PJ,C1632,SNK001,INV128282,Potato Chips BBQ,4.0,6.9,2025-11-19 09:24:00,3.0
CNY10,PJ,C1945,PER002,INV128674,Body Wash 1L,2.0,14.2,2025-10-17 18:29:00,9.7
YEAR_END15,IP,C1766,HOM001,INV128854,Detergent 2kg,1.0,18.9,2025-07-19 12:46:00,15.2
NONE,PJ,C1181,HOM001,INV128890,Detergent 2kg,4.0,18.9,2025-09-06 15:14:00,15.2
NONE,KL,C1446,HOM001,INV129150,Detergent 2kg,1.0,18.9,2025-08-22 13:37:00,15.2
CNY10,PG,C1005,BEV001,INV129153,Coca Cola 1.5L,1.0,4.5,2025-03-20 11:43:00,3.8
CNY10,KL,C1237,BEV003,INV129813,Orange Juice 1L,1.0,7.9,2025-07-17 15:38:00,5.9
NONE,PJ,C1631,FRZ001,INV130055,Chicken Nugget 1kg,2.0,14.9,2025-07-03 16:56:00,11.8
CNY10,KL,C2214,BEV002,INV130096,Mineral Water 500ml,1.0,1.8,2025-03-18 12:24:00,0.6
MEMBER8,IP,C2464,FRS002,INV130467,Banana 1kg,1.0,5.5,2025-09-07 21:55:00,4.8
NONE,PG,C2437,PER002,INV130504,Body Wash 1L,1.0,14.2,2025-08-04 12:54:00,9.7
NONE,KL,C1560,FRZ001,INV130936,Chicken Nugget 1kg,1.0,14.9,2025-08-05 15:46:00,11.8
CNY10,CH,C1845,PER002,INV131157,Body Wash 1L,1.0,14.2,2025-06-20 13:13:00,9.7
YEAR_END15,PG,C2646,BEV002,INV131685,Mineral Water 500ml,2.0,1.8,2025-06-23 19:48:00,0.6
MEMBER8,IP,C1932,PER002,INV131757,Body Wash 1L,1.0,14.2,2025-09-20 17:27:00,9.7
YEAR_END15,KL,C1534,FRS001,INV131865,Apple Fuji 1kg,1.0,8.5,2025-04-07 10:51:00,7.0
NONE,KL,C2799,BEV003,INV132115,Orange Juice 1L,2.0,7.9,2025-11-13 14:05:00,5.9
CNY10,PJ,C1731,FRS001,INV132144,Apple Fuji 1kg,2.0,8.5,2025-10-11 20:22:00,7.0
YEAR_END15,JB,C1230,FRS002,INV132179,Banana 1kg,3.0,5.5,2025-11-06 19:50:00,4.8
YEAR_END15,IP,C1833,BEV001,INV132316,Coca Cola 1.5L,1.0,4.5,2025-02-17 11:37:00,3.8
MEMBER8,PJ,C1853,HOM001,INV132386,Detergent 2kg,1.0,18.9,2025-07-10 12:51:00,15.2
YEAR_END15,PJ,C1538,BEV001,INV132444,Coca Cola 1.5L,4.0,4.5,2025-01-01 13:52:00,3.8
YEAR_END15,JB,C2462,FRZ001,INV132617,Chicken Nugget 1kg,3.0,14.9,2025-02-22 13:57:00,11.8
CNY10,JB,C1519,SNK001,INV132988,Potato Chips BBQ,2.0,6.9,2025-05-16 15:40:00,3.0
YEAR_END15,PJ,C1758,HOM001,INV133145,Detergent 2kg,1.0,18.9,2025-01-08 09:24:00,15.2
CNY10,JB,C1803,FRS001,INV133289,Apple Fuji 1kg,6.0,8.5,2025-12-22 10:14:00,7.0
NONE,IP,C1560,BEV002,INV133331,Mineral Water 500ml,1.0,1.8,2025-01-10 15:12:00,0.6
LOSS30,PJ,C1628,FRS002,INV133512,Banana 1kg,6.0,5.5,2025-12-28 13:40:00,4.8
MEMBER8,CH,C2216,PER001,INV133577,Shampoo 650ml,2.0,15.9,2025-07-10 20:00:00,10.4
CNY10,JB,C2749,FRS002,INV133867,Banana 1kg,4.0,5.5,2025-05-22 18:38:00,4.8
CNY10,KL,C1797,HOM001,INV133900,Detergent 2kg,1.0,18.9,2025-10-01 18:07:00,15.2
CNY10,PG,C1461,PER001,INV134195,Shampoo 650ml,2.0,15.9,2025-12-05 10:21:00,10.4
LOSS30,IP,C1764,SNK002,INV134291,Chocolate Cookies 200g,2.0,8.2,2025-09-25 14:26:00,4.6
CNY10,SB,C1243,PER001,INV134412,Shampoo 650ml,3.0,15.9,2025-05-24 19:35:00,10.4
LOSS30,JB,C1007,HOM002,INV134645,Dishwashing Liquid 900ml,2.0,9.5,2025-05-29 12:54:00,6.1
CNY10,CH,C1302,SNK001,INV135079,Potato Chips BBQ,1.0,6.9,2025-03-06 18:12:00,3.0
NONE,PG,C1107,FRS002,INV135310,Banana 1kg,2.0,5.5,2025-08-06 11:51:00,4.8
NONE,PG,C2015,SNK001,INV135840,Potato Chips BBQ,2.0,6.9,2025-02-27 11:24:00,3.0
MEMBER8,PG,C2206,FRZ001,INV136025,Chicken Nugget 1kg,1.0,14.9,2025-09-07 12:13:00,11.8
CNY10,PJ,C2509,PER001,INV136177,Shampoo 650ml,1.0,15.9,2025-01-09 12:24:00,10.4
NONE,KL,C2151,BEV003,INV136532,Orange Juice 1L,3.0,7.9,2025-02-28 13:44:00,5.9
LOSS30,PJ,C1289,FRZ001,INV136557,Chicken Nugget 1kg,4.0,14.9,2025-03-14 19:27:00,11.8
YEAR_END15,JB,C1117,SNK001,INV136890,Potato Chips BBQ,1.0,6.9,2025-02-18 11:35:00,3.0
NONE,SB,C1594,PER002,INV137092,Body Wash 1L,3.0,14.2,2025-11-27 17:25:00,9.7
NONE,CH,C1272,FRS002,INV137981,Banana 1kg,1.0,5.5,2025-07-12 17:56:00,4.8
NONE,PG,C2134,BEV001,INV138683,Coca Cola 1.5L,5.0,4.5,2025-11-17 15:29:00,3.8
NONE,PJ,C2646,SNK001,INV138710,Potato Chips BBQ,1.0,6.9,2025-08-16 16:39:00,3.0
NONE,JB,C1146,SNK002,INV139217,Chocolate Cookies 200g,1.0,8.2,2025-11-21 17:49:00,4.6
MEMBER8,SB,C2707,HOM002,INV139386,Dishwashing Liquid 900ml,3.0,9.5,2025-01-30 11:16:00,6.1
YEAR_END15,PG,C2475,PER002,INV139555,Body Wash 1L,1.0,14.2,2025-06-07 12:12:00,9.7
CNY10,CH,C1481,PER001,INV140061,Shampoo 650ml,2.0,15.9,2025-05-28 12:14:00,10.4
NONE,IP,C2041,SNK001,INV140598,Potato Chips BBQ,3.0,6.9,2025-12-11 15:12:00,3.0
NONE,SB,C1302,BEV002,INV141001,Mineral Water 500ml,1.0,1.8,2025-06-21 19:07:00,0.6
YEAR_END15,PJ,C1900,HOM001,INV141109,Detergent 2kg,1.0,18.9,2025-03-17 19:34:00,15.2
NONE,IP,C2609,HOM001,INV142201,Detergent 2kg,2.0,18.9,2025-04-17 17:04:00,15.2
NONE,IP,C2661,PER002,INV142237,Body Wash 1L,1.0,14.2,2025-07-15 10:22:00,9.7
NONE,KL,C1717,FRS001,INV142265,Apple Fuji 1kg,1.0,8.5,2025-11-15 10:44:00,7.0
NONE,PG,C2243,PER002,INV142642,Body Wash 1L,2.0,14.2,2025-10-18 11:45:00,9.7
MEMBER8,SB,C2305,PER002,INV142708,Body Wash 1L,3.0,14.2,2025-10-28 10:12:00,9.7
YEAR_END15,IP,C1912,BEV002,INV142776,Mineral Water 500ml,3.0,1.8,2025-10-28 16:25:00,0.6
LOSS30,PJ,C1365,FRZ001,INV142851,Chicken Nugget 1kg,2.0,14.9,2025-04-03 21:41:00,11.8
MEMBER8,CH,C1228,HOM001,INV142979,Detergent 2kg,1.0,18.9,2025-05-09 18:47:00,15.2
NONE,JB,C1004,HOM001,INV143945,Detergent 2kg,1.0,18.9,2025-07-21 12:48:00,15.2
NONE,JB,C2084,FRS002,INV143970,Banana 1kg,1.0,5.5,2025-03-05 10:20:00,4.8
NONE,IP,C2762,PER002,INV144044,Body Wash 1L,3.0,14.2,2025-11-22 17:13:00,9.7
NONE,IP,C2509,PER002,INV144325,Body Wash 1L,1.0,14.2,2025-08-06 12:35:00,9.7
YEAR_END15,IP,C1224,BEV002,INV144451,Mineral Water 500ml,1.0,1.8,2025-02-15 21:48:00,0.6
YEAR_END15,KL,C1530,FRS001,INV144711,Apple Fuji 1kg,4.0,8.5,2025-12-16 15:51:00,7.0
NONE,JB,C1586,PER001,INV144903,Shampoo 650ml,104.0,15.9,2025-07-30 14:08:00,10.4
YEAR_END15,PJ,C2103,FRS002,INV144975,Banana 1kg,3.0,5.5,2025-06-22 17:01:00,4.8
NONE,CH,C2294,BEV002,INV145440,Mineral Water 500ml,2.0,1.8,2025-01-24 09:19:00,0.6
LOSS30,CH,C1455,PER002,INV145461,Body Wash 1L,1.0,14.2,2025-10-05 15:44:00,9.7
NONE,KL,C1571,BEV002,INV145665,Mineral Water 500ml,1.0,1.8,2025-04-03 11:02:00,0.6
YEAR_END15,JB,C1468,HOM002,INV145746,Dishwashing Liquid 900ml,3.0,9.5,2025-08-17 18:33:00,6.1
NONE,IP,C2048,PER002,INV145840,Body Wash 1L,3.0,14.2,2025-10-28 14:44:00,9.7
NONE,IP,C1803,FRS002,INV145900,Banana 1kg,3.0,5.5,2025-11-13 20:33:00,4.8
NONE,SB,C2158,BEV001,INV146148,Coca Cola 1.5L,4.0,4.5,2025-05-14 14:49:00,3.8
LOSS30,CH,C1609,BEV001,INV146403,Coca Cola 1.5L,4.0,4.5,2025-11-19 14:15:00,3.8
NONE,JB,C2224,BEV003,INV146756,Orange Juice 1L,2.0,7.9,2025-12-16 15:45:00,5.9
NONE,SB,C1538,BEV002,INV147482,Mineral Water 500ml,3.0,1.8,2025-10-16 16:32:00,0.6
NONE,IP,C2541,FRS002,INV147874,Banana 1kg,1.0,5.5,2025-06-18 16:51:00,4.8
NONE,KL,C1728,FRZ001,INV147913,Chicken Nugget 1kg,4.0,14.9,2025-12-26 13:54:00,11.8
NONE,PJ,C2304,HOM001,INV147957,Detergent 2kg,1.0,18.9,2025-06-02 18:55:00,15.2
NONE,JB,C1613,BEV003,INV148039,Orange Juice 1L,4.0,7.9,2025-01-31 21:15:00,5.9
CNY10,CH,C1405,BEV001,INV148367,Coca Cola 1.5L,2.0,4.5,2025-10-09 13:22:00,3.8
NONE,IP,C1265,FRS002,INV148415,Banana 1kg,4.0,5.5,2025-09-20 18:52:00,4.8
NONE,SB,C1594,PER002,INV148419,Body Wash 1L,2.0,14.2,2025-04-24 21:20:00,9.7
YEAR_END15,IP,C1960,HOM002,INV148504,Dishwashing Liquid 900ml,2.0,9.5,2025-02-02 17:27:00,6.1
NONE,KL,C2223,BEV003,INV148784,Orange Juice 1L,4.0,7.9,2025-06-21 17:10:00,5.9
YEAR_END15,CH,C2257,PER001,INV149021,Shampoo 650ml,1.0,15.9,2025-02-23 13:52:00,10.4
YEAR_END15,JB,C1646,FRZ001,INV149430,Chicken Nugget 1kg,2.0,14.9,2025-07-24 17:32:00,11.8
MEMBER8,SB,C2076,SNK002,INV149800,Chocolate Cookies 200g,1.0,8.2,2025-09-07 10:27:00,4.6
NONE,SB,C2178,HOM002,INV149859,Dishwashing Liquid 900ml,3.0,9.5,2025-02-24 11:44:00,6.1
NONE,KL,C1967,FRS001,INV149892,Apple Fuji 1kg,1.0,8.5,2025-10-12 21:05:00,7.0
LOSS30,KL,C1142,FRZ001,INV149988,Chicken Nugget 1kg,2.0,14.9,2025-01-13 12:59:00,11.8
NONE,KL,C2206,PER002,INV150062,Body Wash 1L,4.0,14.2,2025-09-07 10:07:00,9.7
CNY10,PJ,C2511,FRS001,INV150121,Apple Fuji 1kg,1.0,8.5,2025-01-16 21:38:00,7.0
NONE,PJ,C1648,SNK002,INV150238,Chocolate Cookies 200g,2.0,8.2,2025-08-31 18:13:00,4.6
CNY10,JB,C1391,BEV002,INV150430,Mineral Water 500ml,2.0,1.8,2025-02-15 13:25:00,0.6
LOSS30,CH,C2224,PER002,INV151413,Body Wash 1L,2.0,14.2,2025-06-19 18:51:00,9.7
CNY10,CH,C2246,BEV002,INV151465,Mineral Water 500ml,2.0,1.8,2025-07-10 09:23:00,0.6
MEMBER8,PJ,C1745,SNK002,INV152018,Chocolate Cookies 200g,1.0,8.2,2025-09-07 11:11:00,4.6
NONE,SB,C1150,PER002,INV152646,Body Wash 1L,1.0,14.2,2025-03-03 18:17:00,9.7
LOSS30,KL,C1470,PER001,INV153105,Shampoo 650ml,1.0,15.9,2025-08-29 17:47:00,10.4
NONE,IP,C1743,BEV002,INV153209,Mineral Water 500ml,1.0,1.8,2025-05-13 17:13:00,0.6
CNY10,KL,C1849,FRZ001,INV153222,Chicken Nugget 1kg,1.0,14.9,2025-02-16 20:24:00,11.8
NONE,IP,C2293,SNK001,INV153270,Potato Chips BBQ,1.0,6.9,2025-03-28 18:15:00,3.0
MEMBER8,CH,C1995,BEV001,INV100039,Coca Cola 1.5L,5.0,4.5,2025-12-21 19:18:00,3.8
MEMBER8,KL,C1910,PER001,INV100152,Shampoo 650ml,1.0,15.9,2025-04-01 13:36:00,10.4
NONE,JB,C1701,SNK002,INV100354,Chocolate Cookies 200g,1.0,8.2,2025-10-14 20:50:00,4.6
MEMBER8,IP,C2189,SNK001,INV100393,Potato Chips BBQ,1.0,6.9,2025-04-28 14:15:00,3.0
MEMBER8,PG,C1194,FRS001,INV100447,Apple Fuji 1kg,1.0,8.5,2025-09-12 15:37:00,7.0
NONE,IP,C1798,FRS001,INV101258,Apple Fuji 1kg,2.0,8.5,2025-06-23 19:36:00,7.0
NONE,PJ,C2452,FRS001,INV101510,Apple Fuji 1kg,2.0,8.5,2025-08-03 15:31:00,7.0
NONE,SB,C1671,PER001,INV101780,Shampoo 650ml,2.0,15.9,2025-10-12 10:47:00,10.4
CNY10,KL,C1330,BEV002,INV101782,Mineral Water 500ml,2.0,1.8,2025-10-01 20:58:00,0.6
NONE,SB,C1463,FRS001,INV101967,Apple Fuji 1kg,1.0,8.5,2025-01-05 13:25:00,7.0
NONE,JB,C2112,FRS002,INV102713,Banana 1kg,1.0,5.5,2025-05-02 10:12:00,4.8
NONE,SB,C2160,PER002,INV102791,Body Wash 1L,2.0,14.2,2025-03-18 15:09:00,9.7
NONE,IP,C1141,FRS001,INV102835,Apple Fuji 1kg,1.0,8.5,2025-04-04 12:33:00,7.0
CNY10,JB,C2168,HOM002,INV103491,Dishwashing Liquid 900ml,2.0,9.5,2025-12-10 13:16:00,6.1
NONE,JB,C2323,SNK002,INV103758,Chocolate Cookies 200g,2.0,8.2,2025-08-31 13:00:00,4.6
MEMBER8,SB,C2100,HOM002,INV103974,Dishwashing Liquid 900ml,1.0,9.5,2025-03-23 12:18:00,6.1
LOSS30,IP,C1205,BEV001,INV103989,Coca Cola 1.5L,5.0,4.5,2025-11-28 13:20:00,3.8
YEAR_END15,SB,C1886,FRZ001,INV104223,Chicken Nugget 1kg,2.0,14.9,2025-04-08 09:18:00,11.8
YEAR_END15,SB,C2538,PER001,INV104430,Shampoo 650ml,2.0,15.9,2025-12-14 11:03:00,10.4
YEAR_END15,PJ,C2016,PER002,INV104541,Body Wash 1L,3.0,14.2,2025-01-01 13:52:00,9.7
MEMBER8,CH,C2157,FRS002,INV104612,Banana 1kg,2.0,5.5,2025-01-02 21:33:00,4.8
MEMBER8,PG,C1395,BEV001,INV104645,Coca Cola 1.5L,3.0,4.5,2025-10-25 21:34:00,3.8
NONE,SB,C1494,PER001,INV104735,Shampoo 650ml,4.0,15.9,2025-10-26 15:49:00,10.4
NONE,JB,C1643,HOM002,INV104785,Dishwashing Liquid 900ml,1.0,9.5,2025-06-03 19:38:00,6.1
NONE,PJ,C1998,BEV002,INV104821,Mineral Water 500ml,3.0,1.8,2025-07-01 10:33:00,0.6
YEAR_END15,SB,C2393,HOM001,INV104874,Detergent 2kg,1.0,18.9,2025-06-21 19:10:00,15.2
CNY10,PJ,C1991,BEV001,INV105213,Coca Cola 1.5L,2.0,4.5,2025-06-07 17:08:00,3.8
MEMBER8,KL,C2149,BEV003,INV105861,Orange Juice 1L,3.0,7.9,2025-05-02 16:03:00,5.9
YEAR_END15,SB,C2132,BEV002,INV105883,Mineral Water 500ml,3.0,1.8,2025-03-12 14:33:00,0.6
MEMBER8,SB,C1201,FRS002,INV105942,Banana 1kg,2.0,5.5,2025-09-29 11:43:00,4.8
MEMBER8,PJ,C1124,BEV003,INV105957,Orange Juice 1L,1.0,7.9,2025-07-13 13:33:00,5.9
NONE,PJ,C2238,SNK001,INV106705,Potato Chips BBQ,1.0,6.9,2025-08-30 12:00:00,3.0
NONE,PJ,C1403,HOM002,INV106878,Dishwashing Liquid 900ml,2.0,9.5,2025-07-26 19:01:00,6.1
NONE,PG,C2345,SNK002,INV107481,Chocolate Cookies 200g,5.0,8.2,2025-12-26 16:27:00,4.6
NONE,JB,C2020,FRS002,INV107683,Banana 1kg,1.0,5.5,2025-08-13 14:19:00,4.8
MEMBER8,KL,C2159,HOM001,INV107811,Detergent 2kg,1.0,18.9,2025-09-13 15:24:00,15.2
NONE,PJ,C1882,FRS001,INV108003,Apple Fuji 1kg,2.0,8.5,2025-06-02 15:40:00,7.0
YEAR_END15,IP,C1985,HOM001,INV108011,Detergent 2kg,1.0,18.9,2025-11-27 18:09:00,15.2
YEAR_END15,KL,C2610,FRS001,INV108051,Apple Fuji 1kg,2.0,8.5,2025-02-11 11:41:00,7.0
NONE,PG,C2140,FRS001,INV108212,Apple Fuji 1kg,2.0,8.5,2025-01-23 09:58:00,7.0
MEMBER8,KL,C2439,SNK002,INV108325,Chocolate Cookies 200g,2.0,8.2,2025-05-05 13:08:00,4.6
NONE,JB,C2604,BEV001,INV108497,Coca Cola 1.5L,1.0,4.5,2025-03-03 21:55:00,3.8
NONE,KL,C2604,PER001,INV108667,Shampoo 650ml,2.0,15.9,2025-07-29 18:11:00,10.4
NONE,CH,C2683,BEV003,INV108797,Orange Juice 1L,5.0,7.9,2025-12-12 17:08:00,5.9
NONE,JB,C1752,FRS002,INV108803,Banana 1kg,3.0,5.5,2025-02-02 17:25:00,4.8
NONE,SB,C1088,BEV003,INV109419,Orange Juice 1L,2.0,7.9,2025-09-01 10:50:00,5.9
MEMBER8,KL,C2427,SNK001,INV109683,Potato Chips BBQ,2.0,6.9,2025-07-10 21:38:00,3.0
NONE,PG,C1058,FRS002,INV109730,Banana 1kg,3.0,5.5,2025-08-23 15:53:00,4.8
CNY10,SB,C1205,PER002,INV109966,Body Wash 1L,5.0,14.2,2025-11-22 09:10:00,9.7
MEMBER8,CH,C1928,HOM001,INV110091,Detergent 2kg,2.0,18.9,2025-03-13 11:01:00,15.2
YEAR_END15,PG,C2290,BEV003,INV110139,Orange Juice 1L,2.0,7.9,2025-06-18 20:15:00,5.9
YEAR_END15,JB,C1663,FRS001,INV110175,Apple Fuji 1kg,3.0,8.5,2025-12-05 15:54:00,7.0
NONE,PJ,C2539,BEV001,INV110196,Coca Cola 1.5L,3.0,4.5,2025-05-25 14:41:00,3.8
LOSS30,JB,C1774,FRS001,INV110227,Apple Fuji 1kg,1.0,8.5,2025-07-03 15:24:00,7.0
NONE,JB,C1026,SNK001,INV110727,Potato Chips BBQ,4.0,6.9,2025-03-22 11:06:00,3.0
CNY10,IP,C2038,PER001,INV111052,Shampoo 650ml,4.0,15.9,2025-01-15 14:13:00,10.4
NONE,SB,C1014,BEV001,INV111416,Coca Cola 1.5L,4.0,4.5,2025-03-25 09:24:00,3.8
YEAR_END15,KL,C2600,FRZ001,INV111459,Chicken Nugget 1kg,2.0,14.9,2025-05-14 19:22:00,11.8
MEMBER8,PJ,C2197,BEV002,INV111723,Mineral Water 500ml,4.0,1.8,2025-03-08 10:47:00,0.6
NONE,JB,C1306,BEV003,INV111941,Orange Juice 1L,2.0,7.9,2025-01-27 17:02:00,5.9
NONE,JB,C1384,FRS002,INV112311,Banana 1kg,2.0,5.5,2025-09-01 18:40:00,4.8
MEMBER8,PJ,C2223,BEV002,INV112423,Mineral Water 500ml,1.0,1.8,2025-09-16 10:57:00,0.6
LOSS30,CH,C2618,BEV002,INV112568,Mineral Water 500ml,1.0,1.8,2025-02-13 17:36:00,0.6
NONE,CH,C1020,FRS001,INV113006,Apple Fuji 1kg,4.0,8.5,2025-03-06 17:25:00,7.0
NONE,PG,C2468,FRZ001,INV113214,Chicken Nugget 1kg,3.0,14.9,2025-11-14 16:48:00,11.8
NONE,PJ,C2496,BEV001,INV113344,Coca Cola 1.5L,3.0,4.5,2025-12-13 11:29:00,3.8
NONE,SB,C1330,BEV002,INV113345,Mineral Water 500ml,1.0,1.8,2025-01-14 16:47:00,0.6
NONE,JB,C2423,HOM001,INV113548,Detergent 2kg,2.0,18.9,2025-06-01 14:16:00,15.2
NONE,PG,C2038,PER002,INV113748,Body Wash 1L,2.0,14.2,2025-07-04 14:12:00,9.7
NONE,KL,C2233,PER001,INV114368,Shampoo 650ml,1.0,15.9,2025-06-17 13:28:00,10.4
MEMBER8,CH,C1402,FRZ001,INV114469,Chicken Nugget 1kg,2.0,14.9,2025-05-16 11:34:00,11.8
MEMBER8,PG,C1492,HOM002,INV114471,Dishwashing Liquid 900ml,1.0,9.5,2025-07-26 12:58:00,6.1
LOSS30,IP,C1119,FRS001,INV114502,Apple Fuji 1kg,2.0,8.5,2025-05-23 09:46:00,7.0
YEAR_END15,PG,C1687,FRS002,INV114643,Banana 1kg,4.0,5.5,2025-07-26 14:47:00,4.8
NONE,CH,C2009,BEV001,INV115120,Coca Cola 1.5L,2.0,4.5,2025-05-16 19:41:00,3.8
MEMBER8,PJ,C1017,PER002,INV115140,Body Wash 1L,1.0,14.2,2025-02-10 18:27:00,9.7
CNY10,PG,C2045,HOM002,INV115156,Dishwashing Liquid 900ml,1.0,9.5,2025-02-09 20:31:00,6.1
NONE,PG,C2374,BEV002,INV115249,Mineral Water 500ml,4.0,1.8,2025-07-20 15:34:00,0.6
MEMBER8,IP,C2480,BEV001,INV116035,Coca Cola 1.5L,4.0,4.5,2025-03-05 18:27:00,3.8
NONE,SB,C2004,FRS002,INV116586,Banana 1kg,3.0,5.5,2025-10-24 17:46:00,4.8
MEMBER8,KL,C1353,HOM002,INV116676,Dishwashing Liquid 900ml,2.0,9.5,2025-06-16 21:27:00,6.1
NONE,IP,C1313,HOM002,INV116833,Dishwashing Liquid 900ml,1.0,9.5,2025-05-09 20:46:00,6.1
MEMBER8,PG,C1061,BEV003,INV116957,Orange Juice 1L,2.0,7.9,2025-01-22 20:20:00,5.9
NONE,IP,C2012,FRS001,INV117258,Apple Fuji 1kg,1.0,8.5,2025-08-31 18:13:00,7.0
MEMBER8,PJ,C1853,PER002,INV117284,Body Wash 1L,1.0,14.2,2025-01-08 16:45:00,9.7
CNY10,SB,C2475,PER001,INV117747,Shampoo 650ml,3.0,15.9,2025-03-19 20:47:00,10.4
YEAR_END15,PJ,C1755,SNK002,INV117789,Chocolate Cookies 200g,1.0,8.2,2025-05-04 16:25:00,4.6
CNY10,JB,C1325,PER001,INV117855,Shampoo 650ml,2.0,15.9,2025-02-12 18:15:00,10.4
NONE,PG,C1609,FRZ001,INV118092,Chicken Nugget 1kg,2.0,14.9,2025-06-23 17:53:00,11.8
NONE,SB,C1067,SNK001,INV118375,Potato Chips BBQ,2.0,6.9,2025-06-25 18:40:00,3.0
MEMBER8,IP,C2653,BEV001,INV118559,Coca Cola 1.5L,3.0,4.5,2025-12-24 14:37:00,3.8
NONE,KL,C2566,BEV002,INV118783,Mineral Water 500ml,5.0,1.8,2025-11-14 12:30:00,0.6
NONE,SB,C1919,FRZ001,INV119332,Chicken Nugget 1kg,2.0,14.9,2025-07-17 21:03:00,11.8
NONE,PJ,C2350,FRS001,INV119521,Apple Fuji 1kg,2.0,8.5,2025-04-11 20:46:00,7.0
NONE,CH,C1305,BEV002,INV119752,Mineral Water 500ml,1.0,1.8,2025-06-08 13:19:00,0.6
CNY10,JB,C1460,BEV003,INV120173,Orange Juice 1L,2.0,7.9,2025-10-23 16:24:00,5.9
LOSS30,JB,C1301,FRS001,INV120204,Apple Fuji 1kg,2.0,8.5,2025-08-29 11:12:00,7.0
MEMBER8,PG,C1583,BEV003,INV120469,Orange Juice 1L,1.0,7.9,2025-02-12 10:29:00,5.9
NONE,CH,C1670,FRS002,INV120477,Banana 1kg,2.0,5.5,2025-01-01 13:52:00,4.8
NONE,CH,C2343,PER001,INV120611,Shampoo 650ml,3.0,15.9,2025-04-15 15:43:00,10.4
LOSS30,SB,C2607,SNK002,INV120891,Chocolate Cookies 200g,1.0,8.2,2025-04-27 17:09:00,4.6
CNY10,SB,C1849,BEV002,INV120977,Mineral Water 500ml,2.0,1.8,2025-11-22 18:27:00,0.6
NONE,IP,C1962,FRS001,INV121049,Apple Fuji 1kg,1.0,8.5,2025-02-02 14:22:00,7.0
LOSS30,SB,C1537,BEV003,INV121072,Orange Juice 1L,4.0,7.9,2025-12-20 14:25:00,5.9
MEMBER8,JB,C2125,BEV003,INV121341,Orange Juice 1L,3.0,7.9,2025-05-16 15:15:00,5.9
NONE,IP,C2655,PER001,INV121674,Shampoo 650ml,1.0,15.9,2025-08-15 15:48:00,10.4
NONE,SB,C1735,BEV001,INV122093,Coca Cola 1.5L,1.0,4.5,2025-05-31 16:00:00,3.8
YEAR_END15,JB,C2653,BEV001,INV122119,Coca Cola 1.5L,2.0,4.5,2025-08-02 14:04:00,3.8
NONE,JB,C1711,HOM002,INV122279,Dishwashing Liquid 900ml,1.0,9.5,2025-07-01 18:40:00,6.1
NONE,PG,C1357,BEV001,INV122463,Coca Cola 1.5L,2.0,4.5,2025-08-17 21:27:00,3.8
NONE,CH,C2194,SNK002,INV122639,Chocolate Cookies 200g,2.0,8.2,2025-08-28 19:31:00,4.6
NONE,KL,C2672,BEV002,INV122776,Mineral Water 500ml,1.0,1.8,2025-11-14 11:25:00,0.6
MEMBER8,CH,C1021,HOM002,INV123563,Dishwashing Liquid 900ml,4.0,9.5,2025-04-06 12:16:00,6.1
NONE,IP,C1853,BEV002,INV124066,Mineral Water 500ml,2.0,1.8,2025-12-04 17:22:00,0.6
CNY10,KL,C1091,PER002,INV124347,Body Wash 1L,3.0,14.2,2025-03-04 19:39:00,9.7
CNY10,KL,C1480,BEV002,INV124434,Mineral Water 500ml,2.0,1.8,2025-11-10 21:08:00,0.6
NONE,CH,C2035,SNK001,INV124543,Potato Chips BBQ,1.0,6.9,2025-03-31 11:21:00,3.0
MEMBER8,PG,C1437,HOM002,INV124588,Dishwashing Liquid 900ml,2.0,9.5,2025-11-25 16:25:00,6.1
NONE,KL,C2123,BEV003,INV124626,Orange Juice 1L,4.0,7.9,2025-06-11 21:19:00,5.9
NONE,PG,C2748,SNK002,INV125074,Chocolate Cookies 200g,1.0,8.2,2025-04-23 16:48:00,4.6
NONE,SB,C1496,FRZ001,INV125346,Chicken Nugget 1kg,2.0,14.9,2025-09-20 21:47:00,11.8
NONE,JB,C2231,SNK002,INV125458,Chocolate Cookies 200g,4.0,8.2,2025-01-12 14:54:00,4.6
